<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,20200814,180000,239.8000000,240.4900000,239.0100000,239.7600000,4277710
SBER,60,20200814,190000,239.7600000,240.1900000,239.5000000,239.5000000,3613970
SBER,60,20200814,200000,239.5200000,239.7500000,239.2600000,239.7100000,219440
SBER,60,20200814,210000,239.6900000,240.0400000,239.6000000,239.8400000,295570
SBER,60,20200814,220000,239.9000000,240.0000000,239.7200000,239.8600000,184710
SBER,60,20200814,230000,239.8600000,239.9300000,239.6200000,239.7500000,395340
SBER,60,20200815,000000,239.7500000,240.1000000,239.7000000,239.9900000,586660
SBER,60,20200817,110000,240.8000000,242.3500000,240.2500000,241.3800000,14032590
SBER,60,20200817,120000,241.4000000,241.8200000,240.5500000,240.7700000,4617610
SBER,60,20200817,130000,240.7100000,241.0600000,240.2700000,240.9400000,3658620
SBER,60,20200817,140000,240.9700000,241.3800000,240.3200000,240.6700000,3318070
SBER,60,20200817,150000,240.6700000,240.7300000,237.2000000,237.5900000,12967990
SBER,60,20200817,160000,237.5100000,237.9500000,234.5000000,235.2400000,15251320
SBER,60,20200817,170000,235.2100000,237.3900000,235.1800000,236.3700000,10864320
SBER,60,20200817,180000,236.3700000,238.4900000,235.8100000,237.7700000,6019860
SBER,60,20200817,190000,237.7700000,238.2200000,237.0100000,237.0100000,3766390
SBER,60,20200817,200000,237.2500000,237.3900000,236.6000000,237.2400000,631330
SBER,60,20200817,210000,237.2400000,237.2400000,236.9100000,237.1900000,465000
SBER,60,20200817,220000,237.2000000,237.7500000,237.2000000,237.7100000,814640
SBER,60,20200817,230000,237.7000000,237.9000000,237.3500000,237.7400000,360230
SBER,60,20200818,000000,237.7400000,237.9600000,237.5000000,237.8000000,242850
SBER,60,20200818,110000,236.8800000,237.7900000,235.8200000,237.4200000,6347200
SBER,60,20200818,120000,237.4000000,239.8300000,237.1400000,238.3800000,7869940
SBER,60,20200818,130000,238.3900000,238.5300000,237.3100000,237.8000000,2477550
SBER,60,20200818,140000,237.8000000,238.2800000,237.4100000,237.7900000,1108830
SBER,60,20200818,150000,237.7300000,238.7700000,237.3300000,238.3000000,1767320
SBER,60,20200818,160000,238.3000000,238.9300000,237.5300000,237.7000000,2149820
SBER,60,20200818,170000,237.6800000,238.3900000,236.9100000,237.9000000,2376750
SBER,60,20200818,180000,237.9000000,238.1600000,236.2100000,236.9100000,5756620
SBER,60,20200818,190000,236.9100000,236.9100000,235.6900000,235.8000000,5850290
SBER,60,20200818,200000,236.2200000,236.7000000,236.0000000,236.6900000,204940
SBER,60,20200818,210000,236.6900000,236.7900000,236.3300000,236.6100000,137520
SBER,60,20200818,220000,236.6700000,236.7200000,236.5000000,236.5200000,91620
SBER,60,20200818,230000,236.5200000,236.6900000,236.2000000,236.2800000,235680
SBER,60,20200819,000000,236.2800000,236.5000000,236.1200000,236.3000000,335130
SBER,60,20200819,110000,235.8900000,237.7500000,235.1900000,237.2000000,5964000
SBER,60,20200819,120000,237.2100000,237.6500000,236.5000000,237.4300000,2243450
SBER,60,20200819,130000,237.4000000,238.4000000,237.3600000,237.7700000,3645250
SBER,60,20200819,140000,237.7500000,237.9500000,236.9400000,237.8000000,1573150
SBER,60,20200819,150000,237.8300000,239.6000000,237.5700000,239.4400000,5702760
SBER,60,20200819,160000,239.4400000,240.4800000,239.3900000,239.5400000,5488150
SBER,60,20200819,170000,239.5500000,240.4500000,238.9100000,239.9000000,3638990
SBER,60,20200819,180000,239.8600000,240.7500000,239.4300000,239.9700000,3562800
SBER,60,20200819,190000,240.0000000,240.1800000,239.6600000,239.7500000,4004820
SBER,60,20200819,200000,240.0000000,240.0000000,239.2900000,239.6800000,565120
SBER,60,20200819,210000,239.6800000,239.9500000,239.4600000,239.7800000,207560
SBER,60,20200819,220000,239.7800000,239.8600000,239.1700000,239.6100000,462910
SBER,60,20200819,230000,239.6000000,239.6400000,239.0300000,239.1100000,838860
SBER,60,20200820,000000,239.1100000,239.4500000,239.1000000,239.4000000,300650
SBER,60,20200820,110000,238.4400000,238.5100000,234.8900000,235.3300000,22464480
SBER,60,20200820,120000,235.3200000,235.8300000,234.0200000,235.3500000,13665180
SBER,60,20200820,130000,235.3100000,235.7700000,234.1800000,234.4300000,5870140
SBER,60,20200820,140000,234.4600000,234.6400000,233.2600000,233.9700000,14398680
SBER,60,20200820,150000,233.9800000,234.0000000,233.3200000,233.4200000,4569510
SBER,60,20200820,160000,233.4400000,234.6500000,233.3900000,234.5600000,4346250
SBER,60,20200820,170000,234.5600000,234.5800000,232.2500000,232.3900000,14038090
SBER,60,20200820,180000,232.4100000,234.1700000,231.8000000,232.5900000,14499670
SBER,60,20200820,190000,232.5900000,232.6400000,230.3300000,230.7000000,19383790
SBER,60,20200820,200000,231.2500000,232.3800000,230.8200000,231.9500000,1089870
SBER,60,20200820,210000,231.9400000,232.3200000,231.5500000,232.2000000,965680
SBER,60,20200820,220000,232.2000000,232.7800000,232.0000000,232.7700000,665110
SBER,60,20200820,230000,232.7700000,232.9500000,232.5900000,232.8400000,584170
SBER,60,20200821,000000,232.8400000,232.8500000,232.4700000,232.4800000,366400
SBER,60,20200821,110000,233.3200000,233.8000000,230.6700000,231.9400000,15568860
SBER,60,20200821,120000,231.9700000,232.2000000,229.6500000,229.8100000,11419680
SBER,60,20200821,130000,229.8000000,231.6800000,229.3400000,230.7500000,9830470
SBER,60,20200821,140000,230.7400000,231.2900000,229.4400000,230.4900000,6432820
SBER,60,20200821,150000,230.4900000,236.5000000,229.5300000,229.6800000,45760250
SBER,60,20200821,160000,229.7200000,231.2000000,227.3500000,230.0000000,18373220
SBER,60,20200821,170000,230.0000000,230.8000000,228.9000000,230.0000000,10239640
SBER,60,20200821,180000,230.0000000,231.9800000,229.7700000,231.7900000,10181430
SBER,60,20200821,190000,231.7700000,231.8400000,230.1500000,230.7000000,8692640
SBER,60,20200821,200000,231.2900000,231.4300000,230.8800000,231.1700000,591280
SBER,60,20200821,210000,231.2400000,231.3700000,231.0500000,231.1300000,412200
SBER,60,20200821,220000,231.1500000,231.3300000,230.9200000,231.3000000,498360
SBER,60,20200821,230000,231.3000000,231.6200000,231.2300000,231.4900000,452920
SBER,60,20200822,000000,231.5000000,231.6500000,231.2100000,231.2200000,406520
SBER,60,20200824,110000,232.5000000,233.7000000,232.5000000,233.1500000,11670740
SBER,60,20200824,120000,233.1500000,233.5000000,232.6500000,233.0000000,4302010
SBER,60,20200824,130000,233.0300000,233.3000000,232.2700000,232.7200000,4849960
SBER,60,20200824,140000,232.7200000,232.9300000,231.8800000,232.2800000,3461820
SBER,60,20200824,150000,232.2300000,232.2300000,231.2000000,231.6900000,3853190
SBER,60,20200824,160000,231.6900000,232.1200000,231.3500000,232.0000000,2330790
SBER,60,20200824,170000,232.0000000,232.0100000,230.4100000,231.0900000,4454980
SBER,60,20200824,180000,231.0700000,232.4400000,230.9500000,231.3700000,4125870
SBER,60,20200824,190000,231.2600000,231.4500000,230.2000000,231.0600000,3488550
SBER,60,20200824,200000,231.0100000,231.2500000,230.7700000,230.7800000,368680
SBER,60,20200824,210000,230.7700000,231.1500000,230.5900000,231.1500000,259100
SBER,60,20200824,220000,231.1700000,231.6100000,231.0000000,231.4400000,464620
SBER,60,20200824,230000,231.4100000,231.4600000,230.7700000,231.4600000,437290
SBER,60,20200825,000000,231.4000000,231.8100000,231.3500000,231.8100000,380680
SBER,60,20200825,110000,232.2200000,232.9700000,230.7500000,231.2300000,8123190
SBER,60,20200825,120000,231.2300000,231.4700000,228.6300000,229.3700000,11113270
SBER,60,20200825,130000,229.3700000,230.3400000,228.7700000,230.2400000,4364640
SBER,60,20200825,140000,230.2400000,230.6200000,229.9000000,230.0600000,2499040
SBER,60,20200825,150000,230.0800000,230.2000000,229.1100000,229.4400000,3707630
SBER,60,20200825,160000,229.4300000,229.5300000,228.8300000,229.4100000,3237580
SBER,60,20200825,170000,229.4100000,229.8500000,228.1300000,228.9000000,5239700
SBER,60,20200825,180000,228.9300000,229.0500000,227.2000000,227.5500000,9939980
SBER,60,20200825,190000,227.5200000,227.6200000,226.9000000,227.3300000,7675040
SBER,60,20200825,200000,227.1700000,227.4700000,227.0200000,227.1000000,1028410
SBER,60,20200825,210000,227.2000000,227.4300000,227.1000000,227.3200000,509570
SBER,60,20200825,220000,227.3200000,227.9400000,227.2500000,227.8400000,733720
SBER,60,20200825,230000,227.9400000,227.9800000,227.7400000,227.9000000,351850
SBER,60,20200826,000000,227.9400000,228.1900000,227.8100000,228.0800000,435520
SBER,60,20200826,110000,228.3000000,229.4000000,225.9000000,226.2000000,15156750
SBER,60,20200826,120000,226.1700000,227.3900000,225.5000000,226.7600000,8375480
SBER,60,20200826,130000,226.7700000,226.8900000,225.0000000,225.2800000,8794860
SBER,60,20200826,140000,225.2800000,226.4800000,224.7000000,226.3000000,11850790
SBER,60,20200826,150000,226.2300000,228.2300000,225.7000000,227.0700000,7796610
SBER,60,20200826,160000,227.0700000,228.3000000,226.6900000,227.8000000,3784310
SBER,60,20200826,170000,227.8500000,228.0000000,226.4300000,227.3500000,5746020
SBER,60,20200826,180000,227.3800000,228.2500000,227.0500000,227.5400000,4601810
SBER,60,20200826,190000,227.5400000,227.6900000,226.3000000,227.5000000,6717520
SBER,60,20200826,200000,227.4500000,227.9000000,227.1300000,227.3700000,836210
SBER,60,20200826,210000,227.3500000,227.5000000,227.2500000,227.4200000,322680
SBER,60,20200826,220000,227.4200000,227.7700000,227.4000000,227.5100000,450870
SBER,60,20200826,230000,227.5400000,227.8400000,227.5100000,227.6100000,326520
SBER,60,20200827,000000,227.6100000,228.0200000,227.0000000,227.8000000,958910
SBER,60,20200827,110000,227.8000000,229.3500000,227.1000000,228.6900000,9340930
SBER,60,20200827,120000,228.8100000,229.9800000,227.1300000,228.0900000,9312200
SBER,60,20200827,130000,228.0000000,228.1000000,226.6600000,227.5200000,3321830
SBER,60,20200827,140000,227.5800000,228.2000000,226.8000000,227.4400000,3586480
SBER,60,20200827,150000,227.4400000,227.7000000,226.5300000,227.1500000,1871970
SBER,60,20200827,160000,227.1500000,227.6000000,226.7500000,227.1700000,2775310
SBER,60,20200827,170000,227.2300000,228.7600000,226.7100000,227.3400000,6965330
SBER,60,20200827,180000,227.3700000,227.3700000,225.8000000,226.8300000,5888730
SBER,60,20200827,190000,226.8300000,227.3900000,226.1700000,226.5700000,4928190
SBER,60,20200827,200000,226.7500000,226.9500000,225.6000000,226.0500000,1610060
SBER,60,20200827,210000,225.9900000,226.4000000,225.8000000,226.3500000,501200
SBER,60,20200827,220000,226.3500000,226.7600000,226.3000000,226.5900000,294070
SBER,60,20200827,230000,226.5900000,226.7800000,226.2000000,226.2100000,271230
SBER,60,20200828,000000,226.2100000,226.3900000,226.0100000,226.2300000,338010
SBER,60,20200828,110000,227.0000000,227.2500000,225.1900000,226.2800000,7504060
SBER,60,20200828,120000,226.2500000,227.0900000,225.6700000,225.9000000,3996210
SBER,60,20200828,130000,225.9000000,227.4900000,225.8600000,227.0000000,3611420
SBER,60,20200828,140000,227.0000000,227.6500000,226.9400000,227.0600000,2993030
SBER,60,20200828,150000,227.0800000,228.1000000,226.5100000,226.5900000,4883850
SBER,60,20200828,160000,226.6100000,227.2900000,226.2300000,227.0400000,2004040
SBER,60,20200828,170000,227.1200000,227.4300000,226.6400000,226.7200000,2450890
SBER,60,20200828,180000,226.7200000,226.9600000,225.8000000,226.1900000,4406600
SBER,60,20200828,190000,226.1800000,226.6000000,225.5200000,225.9900000,7434170
SBER,60,20200828,200000,226.3800000,226.4000000,225.9900000,226.3700000,486770
SBER,60,20200828,210000,226.3600000,226.3600000,226.0000000,226.2000000,302160
SBER,60,20200828,220000,226.1800000,226.4000000,226.1300000,226.3100000,157020
SBER,60,20200828,230000,226.3200000,226.5900000,226.2600000,226.4500000,217030
SBER,60,20200829,000000,226.4500000,226.4600000,226.2100000,226.3000000,253330
SBER,60,20200831,110000,227.0200000,228.2900000,227.0000000,227.6300000,6449680
SBER,60,20200831,120000,227.6900000,229.7100000,227.4500000,229.1000000,10002230
SBER,60,20200831,130000,229.1000000,229.1800000,228.1400000,228.5700000,4051920
SBER,60,20200831,140000,228.5600000,228.6700000,228.1800000,228.4500000,2035910
SBER,60,20200831,150000,228.4500000,228.4900000,227.5000000,227.9900000,3214720
SBER,60,20200831,160000,227.9900000,228.0000000,227.0100000,227.1400000,2619770
SBER,60,20200831,170000,227.1200000,227.6000000,225.5900000,226.0600000,6055050
SBER,60,20200831,180000,226.0300000,226.9200000,225.9000000,226.7400000,5207590
SBER,60,20200831,190000,226.7600000,226.7700000,225.0000000,225.0000000,19630200
SBER,60,20200831,200000,225.5700000,225.9900000,225.2300000,225.8100000,1334560
SBER,60,20200831,210000,225.8100000,226.3800000,225.8000000,226.2700000,382170
SBER,60,20200831,220000,226.2700000,226.3000000,226.0300000,226.2700000,199710
SBER,60,20200831,230000,226.1900000,226.3500000,226.0300000,226.1900000,314030
SBER,60,20200901,000000,226.1800000,226.2800000,225.9100000,226.1000000,447100
SBER,60,20200901,110000,226.7100000,227.8000000,226.1100000,227.6700000,9070550
SBER,60,20200901,120000,227.6800000,227.8300000,226.0100000,226.3600000,4838870
SBER,60,20200901,130000,226.3800000,227.0500000,226.0800000,226.5400000,2393070
SBER,60,20200901,140000,226.5400000,226.9700000,226.2000000,226.8700000,1146490
SBER,60,20200901,150000,226.9100000,227.3600000,226.7000000,227.0300000,2137280
SBER,60,20200901,160000,227.0100000,227.6700000,226.5900000,226.7400000,2866350
SBER,60,20200901,170000,226.7100000,227.2000000,226.0200000,226.6700000,4392430
SBER,60,20200901,180000,226.6700000,227.9700000,226.6400000,227.1500000,5290880
SBER,60,20200901,190000,227.1600000,227.4200000,226.7200000,226.7200000,3924430
SBER,60,20200901,200000,226.9900000,227.3900000,226.9900000,227.0300000,356340
SBER,60,20200901,210000,227.0300000,227.1900000,226.7700000,227.0100000,196540
SBER,60,20200901,220000,227.0300000,227.2000000,226.7000000,226.9500000,276390
SBER,60,20200901,230000,226.9700000,227.3900000,226.9000000,227.3800000,319420
SBER,60,20200902,000000,227.3800000,227.8000000,227.3000000,227.6400000,293830
SBER,60,20200902,110000,228.5600000,228.7500000,227.0100000,227.3700000,5250870
SBER,60,20200902,120000,227.3700000,228.0400000,227.2000000,227.8200000,2400240
SBER,60,20200902,130000,227.8300000,227.8600000,226.9000000,227.2100000,2722010
SBER,60,20200902,140000,227.2100000,227.6600000,226.6900000,227.3600000,2260050
SBER,60,20200902,150000,227.3500000,227.8500000,227.1800000,227.2100000,1549930
SBER,60,20200902,160000,227.2100000,227.4000000,226.8900000,227.2400000,1551070
SBER,60,20200902,170000,227.2200000,227.2700000,223.7000000,224.2400000,16747730
SBER,60,20200902,180000,224.2200000,225.0500000,220.8500000,222.4800000,27863750
SBER,60,20200902,190000,222.4900000,223.2000000,221.8000000,221.8000000,13502740
SBER,60,20200902,200000,221.9000000,222.8000000,221.8100000,222.7400000,1530930
SBER,60,20200902,210000,222.7400000,222.9800000,222.5500000,222.6900000,815190
SBER,60,20200902,220000,222.6400000,222.7600000,222.3000000,222.3300000,545770
SBER,60,20200902,230000,222.3200000,222.8000000,222.3100000,222.7300000,513010
SBER,60,20200903,000000,222.8000000,222.8500000,222.5500000,222.5700000,530540
SBER,60,20200903,110000,221.7000000,224.2300000,221.6700000,223.4000000,12011120
SBER,60,20200903,120000,223.3800000,223.8200000,222.6000000,223.0800000,5489630
SBER,60,20200903,130000,223.0900000,223.5400000,222.1200000,222.1400000,4670210
SBER,60,20200903,140000,222.1700000,222.7600000,221.5100000,222.3300000,5389930
SBER,60,20200903,150000,222.3000000,222.4400000,221.3100000,222.2800000,3962070
SBER,60,20200903,160000,222.3000000,222.5700000,221.1600000,221.4000000,4604000
SBER,60,20200903,170000,221.4300000,223.0500000,220.9000000,222.7800000,5593840
SBER,60,20200903,180000,222.7800000,222.9000000,220.1700000,220.4500000,9536930
SBER,60,20200903,190000,220.4500000,220.4500000,218.1700000,218.9500000,14045760
SBER,60,20200903,200000,218.5500000,219.3500000,218.5400000,219.1200000,1146220
SBER,60,20200903,210000,219.1700000,219.1900000,218.8800000,218.9100000,668800
SBER,60,20200903,220000,218.9400000,218.9800000,218.5200000,218.6000000,650780
SBER,60,20200903,230000,218.6000000,218.7300000,218.0000000,218.4000000,1200450
SBER,60,20200904,000000,218.4000000,218.7200000,218.3200000,218.3200000,382590
SBER,60,20200904,110000,218.0100000,219.8700000,216.7500000,219.6100000,15827390
SBER,60,20200904,120000,219.6100000,220.1200000,218.7700000,220.0200000,6087430
SBER,60,20200904,130000,220.0200000,220.4600000,217.9000000,219.0300000,7080060
SBER,60,20200904,140000,219.0200000,219.7500000,218.1700000,218.5500000,4398910
SBER,60,20200904,150000,218.5500000,218.9800000,218.1500000,218.8900000,2351970
SBER,60,20200904,160000,218.8500000,219.2500000,218.0000000,219.2100000,6660420
SBER,60,20200904,170000,219.2200000,221.2400000,219.0000000,219.4500000,9846020
SBER,60,20200904,180000,219.3800000,220.1900000,218.5000000,219.7900000,6506940
SBER,60,20200904,190000,219.7200000,220.5400000,219.6100000,220.0000000,7402650
SBER,60,20200904,200000,220.9900000,221.3800000,220.3000000,220.9000000,1266000
SBER,60,20200904,210000,220.9000000,220.9900000,220.5400000,220.8200000,419760
SBER,60,20200904,220000,220.8200000,221.9100000,220.8000000,221.9000000,1111040
SBER,60,20200904,230000,221.9000000,222.5000000,221.6900000,222.2000000,940930
SBER,60,20200905,000000,222.2800000,222.3300000,221.9500000,222.2100000,614540
SBER,60,20200907,110000,221.5800000,223.4500000,221.1700000,223.0400000,10961040
SBER,60,20200907,120000,223.0700000,224.2000000,222.7800000,223.0700000,13030010
SBER,60,20200907,130000,223.0700000,223.2600000,220.8900000,221.4000000,6801570
SBER,60,20200907,140000,221.4000000,222.4900000,221.3000000,222.0100000,4322740
SBER,60,20200907,150000,222.0500000,222.2600000,221.3100000,221.5800000,2207780
SBER,60,20200907,160000,221.5900000,222.0500000,220.7400000,220.7700000,4242780
SBER,60,20200907,170000,220.7700000,222.4500000,220.6300000,220.9700000,7685880
SBER,60,20200907,180000,220.9200000,221.5000000,220.5600000,220.7900000,3943870
SBER,60,20200907,190000,220.7900000,221.2000000,220.5000000,220.5000000,4485700
SBER,60,20200907,200000,220.8000000,221.2700000,220.5200000,221.2700000,575830
SBER,60,20200907,210000,221.2700000,221.3200000,221.0900000,221.1000000,250020
SBER,60,20200907,220000,221.2000000,221.2200000,220.9000000,221.0200000,243470
SBER,60,20200907,230000,221.0000000,221.3000000,220.9500000,221.2500000,224830
SBER,60,20200908,000000,221.2500000,221.4900000,221.2000000,221.3200000,251500
SBER,60,20200908,110000,222.0100000,222.4800000,219.7500000,220.2800000,10057380
SBER,60,20200908,120000,220.2800000,220.7400000,218.2200000,219.2700000,10043500
SBER,60,20200908,130000,219.2700000,220.0500000,219.0000000,219.6300000,3988930
SBER,60,20200908,140000,219.6400000,219.8100000,218.8600000,219.6300000,4575360
SBER,60,20200908,150000,219.6300000,219.6500000,217.3100000,217.9000000,8467550
SBER,60,20200908,160000,217.9000000,218.0200000,216.8300000,217.5200000,7040740
SBER,60,20200908,170000,217.5200000,217.5200000,216.2900000,217.0700000,8579320
SBER,60,20200908,180000,217.0600000,218.5800000,216.6700000,217.3200000,8298960
SBER,60,20200908,190000,217.3200000,218.3800000,216.9000000,217.2500000,6317970
SBER,60,20200908,200000,217.4400000,218.2800000,217.4400000,218.1000000,701320
SBER,60,20200908,210000,218.1000000,218.4900000,218.0400000,218.2000000,339170
SBER,60,20200908,220000,218.3000000,218.3700000,217.4700000,217.8900000,629410
SBER,60,20200908,230000,217.8900000,218.1800000,217.5500000,217.7300000,536450
SBER,60,20200909,000000,217.6800000,217.8500000,217.5500000,217.6800000,233310
SBER,60,20200909,110000,217.0300000,218.8800000,216.8000000,218.0600000,12133250
SBER,60,20200909,120000,218.0600000,218.6100000,217.5500000,217.8600000,6143510
SBER,60,20200909,130000,217.8500000,218.4600000,217.2800000,218.4000000,3732640
SBER,60,20200909,140000,218.4000000,218.7500000,218.1200000,218.4500000,3678960
SBER,60,20200909,150000,218.4600000,218.5200000,217.7700000,218.4000000,2153200
SBER,60,20200909,160000,218.3900000,218.5500000,217.5100000,217.7400000,3504290
SBER,60,20200909,170000,217.7500000,218.4900000,217.6500000,218.2300000,3661550
SBER,60,20200909,180000,218.2300000,218.4300000,217.4500000,218.0300000,3742490
SBER,60,20200909,190000,218.0400000,218.4000000,217.4800000,217.4800000,7229590
SBER,60,20200909,200000,217.7600000,218.1400000,217.7100000,218.0000000,482890
SBER,60,20200909,210000,218.0000000,218.0900000,217.8000000,217.9900000,455690
SBER,60,20200909,220000,218.0000000,218.0700000,217.9000000,218.0600000,302940
SBER,60,20200909,230000,218.0600000,218.3600000,218.0500000,218.1700000,409720
SBER,60,20200910,000000,218.1200000,218.2800000,217.9400000,218.0000000,346880
SBER,60,20200910,110000,218.2500000,219.4700000,217.6300000,217.8500000,12602830
SBER,60,20200910,120000,217.8400000,217.8500000,216.4000000,216.7500000,8054510
SBER,60,20200910,130000,216.7500000,217.1800000,215.7900000,216.9500000,6683300
SBER,60,20200910,140000,216.9200000,217.6700000,216.8400000,217.1500000,4032640
SBER,60,20200910,150000,217.1600000,218.1300000,216.8600000,218.1300000,3523990
SBER,60,20200910,160000,218.1400000,219.1800000,217.7200000,218.9600000,5447500
SBER,60,20200910,170000,218.9700000,221.4500000,218.6900000,220.9400000,14670450
SBER,60,20200910,180000,220.9500000,221.8700000,220.5400000,220.5700000,6767690
SBER,60,20200910,190000,220.5900000,221.8800000,220.1200000,221.8800000,5369020
SBER,60,20200910,200000,221.5000000,222.1500000,221.5000000,221.7000000,1115010
SBER,60,20200910,210000,221.7200000,221.9300000,221.2400000,221.3800000,563800
SBER,60,20200910,220000,221.4400000,221.6600000,220.7100000,220.9000000,1187440
SBER,60,20200910,230000,220.9800000,220.9900000,220.3100000,220.5600000,784910
SBER,60,20200911,000000,220.5600000,220.6000000,220.4300000,220.6000000,348910
SBER,60,20200911,110000,221.2200000,221.3900000,219.7500000,219.9200000,8399510
SBER,60,20200911,120000,219.9200000,221.2500000,219.8600000,221.2500000,2667690
SBER,60,20200911,130000,221.2500000,222.0600000,220.9000000,221.9500000,3641220
SBER,60,20200911,140000,221.9500000,222.8000000,221.1100000,222.5600000,5015740
SBER,60,20200911,150000,222.5900000,223.1500000,222.2400000,222.6300000,3256360
SBER,60,20200911,160000,222.6000000,222.8000000,221.6000000,221.6500000,3760460
SBER,60,20200911,170000,221.6200000,222.7200000,221.5600000,222.1300000,4490160
SBER,60,20200911,180000,222.1800000,222.4400000,220.7100000,220.7600000,5929970
SBER,60,20200911,190000,220.7800000,221.1400000,220.5200000,220.5300000,5955780
SBER,60,20200911,200000,220.5800000,221.1800000,220.5800000,220.9000000,601190
SBER,60,20200911,210000,220.8800000,220.9800000,220.5400000,220.7000000,580390
SBER,60,20200911,220000,220.7000000,221.1300000,220.5600000,221.0000000,428700
SBER,60,20200911,230000,220.9600000,221.0900000,220.7100000,220.9800000,559460
SBER,60,20200912,000000,220.9900000,221.0900000,220.9300000,221.0700000,346880
SBER,60,20200914,110000,222.3200000,224.8600000,222.1300000,224.6000000,14080520
SBER,60,20200914,120000,224.6000000,225.1400000,223.5100000,223.7400000,6581140
SBER,60,20200914,130000,223.7900000,224.4500000,223.1700000,223.9000000,4844020
SBER,60,20200914,140000,223.9000000,224.7200000,223.8500000,224.3700000,3193720
SBER,60,20200914,150000,224.3900000,224.5600000,223.9200000,224.2400000,2068190
SBER,60,20200914,160000,224.2400000,224.3400000,223.5300000,223.8200000,2841240
SBER,60,20200914,170000,223.8000000,225.8000000,223.7100000,225.2500000,6193940
SBER,60,20200914,180000,225.2100000,227.0000000,225.2100000,226.9800000,10398460
SBER,60,20200914,190000,226.9600000,227.4600000,226.5000000,227.0700000,9811660
SBER,60,20200914,200000,227.0000000,227.1800000,226.7400000,227.1000000,662120
SBER,60,20200914,210000,227.0400000,227.2700000,227.0400000,227.1400000,391650
SBER,60,20200914,220000,227.1500000,227.5400000,227.1100000,227.4300000,759020
SBER,60,20200914,230000,227.3600000,227.5000000,227.3000000,227.4400000,465570
SBER,60,20200915,000000,227.4400000,227.5000000,227.2600000,227.3700000,507250
SBER,60,20200915,110000,228.2100000,229.0000000,227.3900000,228.3800000,10006160
SBER,60,20200915,120000,228.3500000,229.8000000,228.3000000,229.6700000,7331280
SBER,60,20200915,130000,229.6600000,230.7500000,229.3500000,230.4400000,8118310
SBER,60,20200915,140000,230.4400000,231.5000000,230.2200000,230.3800000,8347430
SBER,60,20200915,150000,230.4400000,231.1400000,229.7000000,231.0200000,4403900
SBER,60,20200915,160000,231.0100000,231.9500000,231.0000000,231.6200000,5475650
SBER,60,20200915,170000,231.6000000,231.9500000,230.6500000,230.9400000,6726790
SBER,60,20200915,180000,230.9400000,231.5000000,230.7000000,231.0100000,4063270
SBER,60,20200915,190000,230.9500000,231.5000000,230.8200000,231.3000000,4615480
SBER,60,20200915,200000,231.3900000,231.4100000,231.1000000,231.4000000,539830
SBER,60,20200915,210000,231.3900000,231.5000000,231.0700000,231.2200000,488420
SBER,60,20200915,220000,231.2200000,231.4500000,231.0000000,231.4500000,476750
SBER,60,20200915,230000,231.4500000,231.4900000,230.9900000,231.1100000,500490
SBER,60,20200916,000000,231.1700000,231.5000000,231.0100000,231.5000000,648730
SBER,60,20200916,110000,231.7300000,232.6000000,230.1500000,231.6100000,11307540
SBER,60,20200916,120000,231.6100000,231.9300000,230.4000000,230.6800000,5178750
SBER,60,20200916,130000,230.6600000,231.4500000,230.3000000,230.5200000,3001080
SBER,60,20200916,140000,230.5800000,231.2000000,230.3500000,230.9000000,1877220
SBER,60,20200916,150000,230.8100000,231.5000000,230.7100000,231.1900000,3004460
SBER,60,20200916,160000,231.1900000,231.5000000,230.7500000,230.8100000,2594930
SBER,60,20200916,170000,230.8000000,231.1800000,230.5300000,230.8500000,2857460
SBER,60,20200916,180000,230.8800000,231.5000000,230.6600000,231.2000000,4117280
SBER,60,20200916,190000,231.2000000,231.3800000,230.8500000,231.3500000,2765320
SBER,60,20200916,200000,231.1600000,231.4000000,231.0500000,231.2700000,476270
SBER,60,20200916,210000,231.2700000,231.2700000,231.0100000,231.0500000,223630
SBER,60,20200916,220000,231.0500000,231.8000000,231.0500000,231.5100000,1084560
SBER,60,20200916,230000,231.5200000,231.6000000,231.1900000,231.1900000,709150
SBER,60,20200917,000000,231.2100000,231.4500000,231.0600000,231.0600000,350180
SBER,60,20200917,110000,229.1000000,229.8500000,228.5700000,229.2700000,11563440
SBER,60,20200917,120000,229.2700000,229.3900000,228.6400000,229.0700000,4078890
SBER,60,20200917,130000,229.0700000,229.4400000,228.8200000,229.1800000,2008120
SBER,60,20200917,140000,229.1100000,230.0800000,229.1100000,229.5900000,4087060
SBER,60,20200917,150000,229.5600000,230.2500000,229.2100000,229.9100000,2045860
SBER,60,20200917,160000,229.9100000,230.9900000,229.9100000,230.4000000,7442350
SBER,60,20200917,170000,230.4000000,230.8900000,229.3700000,230.8100000,4183780
SBER,60,20200917,180000,230.8200000,231.4900000,230.0000000,231.1100000,6114130
SBER,60,20200917,190000,231.1100000,231.7500000,231.1100000,231.7500000,5181490
SBER,60,20200917,200000,231.5000000,231.7500000,231.0200000,231.3800000,1036540
SBER,60,20200917,210000,231.3800000,231.5000000,231.1700000,231.4500000,244030
SBER,60,20200917,220000,231.4500000,231.5000000,231.3200000,231.4800000,246190
SBER,60,20200917,230000,231.4800000,231.4800000,231.3000000,231.3700000,293170
